,State,Year,Position,District,Candidate,Party,Actual Vote Share
230,MO,2018,State Representative,34,Rebecca Roeber,REP,
231,MO,2018,State Representative,34,Jim Ripley,DEM,
232,MO,2018,State Representative,35,Keri Ingle,DEM,
233,MO,2018,State Representative,35,Tom Lovell,REP,
234,MO,2018,State Representative,36,Daron McGee,DEM,
235,MO,2018,State Representative,36,Timothy Peterman,LIB,
236,MO,2018,State Representative,37,Joe Runions,DEM,
237,MO,2018,State Representative,37,John Boyd Jr.,REP,
238,MO,2018,State Representative,38,Doug Richey,REP,
239,MO,2018,State Representative,38,Abby Zavos,DEM,
240,MO,2018,State Representative,39,Peggy McGaugh,REP,
241,MO,2018,State Representative,39,Rick Mellon,DEM,
242,MO,2018,State Representative,4,Gregory Sharpe,REP,
243,MO,2018,State Representative,40,Jim Hansen,REP,
244,MO,2018,State Representative,41,Randy Pietzman,REP,
245,MO,2018,State Representative,41,David Beckham,DEM,
246,MO,2018,State Representative,42,Jeff Porter,REP,
247,MO,2018,State Representative,42,Joseph Widner,DEM,
248,MO,2018,State Representative,43,Kent Haden,REP,
249,MO,2018,State Representative,43,Jamie Blair,DEM,
250,MO,2018,State Representative,44,Cheri Toalson Reisch,REP,
251,MO,2018,State Representative,44,Maren Bell Jones,DEM,
252,MO,2018,State Representative,45,Kip Kendrick,DEM,
253,MO,2018,State Representative,46,Martha Stevens,DEM,
254,MO,2018,State Representative,46,Cathy Richards,REP,
255,MO,2018,State Representative,47,Chuck Basye,REP,
256,MO,2018,State Representative,47,Adrian Plank,DEM,
257,MO,2018,State Representative,48,Dave Muntzel,REP,
258,MO,2018,State Representative,48,Jeff Faubion,DEM,
259,MO,2018,State Representative,49,Travis Fitzwater,REP,
260,MO,2018,State Representative,49,Lisa Buhr,DEM,
261,MO,2018,State Representative,5,Louis Riggs,REP,
262,MO,2018,State Representative,5,Joe Frese,DEM,
263,MO,2018,State Representative,50,Michela Skelton,DEM,
264,MO,2018,State Representative,50,Sara Walsh,REP,
265,MO,2018,State Representative,51,Dean Dohrman,REP,
266,MO,2018,State Representative,51,Vince Lutterbie,DEM,
267,MO,2018,State Representative,51,Bill Truman Wayne,LIB,
268,MO,2018,State Representative,52,Bradley Pollitt,REP,
269,MO,2018,State Representative,52,Dan Marshall,DEM,
270,MO,2018,State Representative,53,Glen Kolkmeyer,REP,
271,MO,2018,State Representative,53,Connie Simmons,DEM,
272,MO,2018,State Representative,54,Dan Houx,REP,
273,MO,2018,State Representative,54,James Williams,DEM,
274,MO,2018,State Representative,55,Mike Haffner,REP,
275,MO,2018,State Representative,56,Jack Scott Bondon,REP,
276,MO,2018,State Representative,57,Rodger Reedy,REP,
277,MO,2018,State Representative,57,Joan Shores,DEM,
278,MO,2018,State Representative,58,David Wood,REP,
279,MO,2018,State Representative,59,Rudy Veit,REP,
280,MO,2018,State Representative,59,Linda Ellen Greeson,DEM,
281,MO,2018,State Representative,6,Tim Remole,REP,
282,MO,2018,State Representative,6,Mitch Wrenn,DEM,
283,MO,2018,State Representative,60,Dave Griffith,REP,
284,MO,2018,State Representative,60,Sara Michael,DEM,
285,MO,2018,State Representative,61,Aaron Griesheimer,REP,
286,MO,2018,State Representative,61,Pamela Menefee,DEM,
287,MO,2018,State Representative,62,Ashley Fajkowski,DEM,
288,MO,2018,State Representative,62,Tom Hurst,REP,
289,MO,2018,State Representative,63,Bryan Spencer,REP,
290,MO,2018,State Representative,63,Janet Kester,DEM,
292,MO,2018,State Representative,64,Shawn Finklein,DEM,
293,MO,2018,State Representative,64,Tony Lovasco,REP,
294,MO,2018,State Representative,65,Tom Hannegan,REP,
295,MO,2018,State Representative,65,Bill Otto,DEM,
296,MO,2018,State Representative,66,Tommie Pierson Jr.,DEM,
297,MO,2018,State Representative,67,Alan Green,DEM,
298,MO,2018,State Representative,67,Patti Longworth,REP,
299,MO,2018,State Representative,68,Jay Mosley,DEM,
300,MO,2018,State Representative,69,Gretchen Bangert,DEM,
301,MO,2018,State Representative,69,Adam Jenning,REP,
302,MO,2018,State Representative,69,Eric Harris,LIB,
303,MO,2018,State Representative,7,Rusty Black,REP,
304,MO,2018,State Representative,7,Dennis Vandyke,DEM,
305,MO,2018,State Representative,70,Mark Matthiesen,REP,
306,MO,2018,State Representative,70,Paula Brown,DEM,
307,MO,2018,State Representative,71,Ladonna Appelbaum,DEM,
308,MO,2018,State Representative,71,Ladonna Higgins,LIB,
309,MO,2018,State Representative,72,Doug Clemens,DEM,
310,MO,2018,State Representative,72,Bruce Buwalda,REP,
311,MO,2018,State Representative,73,Raychel Proudie,DEM,
312,MO,2018,State Representative,74,Cora Faith Walker,DEM,
313,MO,2018,State Representative,75,Alan Gray,DEM,
314,MO,2018,State Representative,76,Chris Carter,DEM,
315,MO,2018,State Representative,77,Steve Roberts II,DEM,
316,MO,2018,State Representative,78,Bruce Franks Jr.,DEM,
317,MO,2018,State Representative,79,Lakeysha Bosley,DEM,
318,MO,2018,State Representative,79,Dan Elder,LIB,
319,MO,2018,State Representative,8,Jim Neely,REP,
320,MO,2018,State Representative,8,Caleb McKnight,DEM,
321,MO,2018,State Representative,80,Peter Merideth,DEM,
322,MO,2018,State Representative,81,Stephen Butz,DEM,
323,MO,2018,State Representative,82,Donna McBaringer,DEM,
324,MO,2018,State Representative,82,Erik Shelquist,REP,
325,MO,2018,State Representative,83,Gina Mitten,DEM,
326,MO,2018,State Representative,83,Andrew Bolin,LIB,
327,MO,2018,State Representative,84,Wiley Price IV,DEM,
328,MO,2018,State Representative,85,Kevin Windham Jr.,DEM,
329,MO,2018,State Representative,85,Steven McKnight,REP,
330,MO,2018,State Representative,86,Maria Chappelle-Nadal,DEM,
331,MO,2018,State Representative,87,Ian Mackey,DEM,
332,MO,2018,State Representative,87,Steven Bailey,REP,
333,MO,2018,State Representative,88,Tracy McCreery,DEM,
334,MO,2018,State Representative,88,Lloyd Nolan,REP,
335,MO,2018,State Representative,88,Stephen Johnson,LIB,
336,MO,2018,State Representative,89,Dean Plocher,REP,
337,MO,2018,State Representative,89,Kevin Fitzgerald,DEM,
338,MO,2018,State Representative,9,Sheila Solon,REP,
339,MO,2018,State Representative,9,Bob Bergland,DEM,
340,MO,2018,State Representative,90,Deb Lavender,DEM,
341,MO,2018,State Representative,91,Sarah Unsicker,DEM,
342,MO,2018,State Representative,91,James Scariot,LIB,
343,MO,2018,State Representative,91,Jennifer Bird,REP,
344,MO,2018,State Representative,92,Doug Beck,DEM,
345,MO,2018,State Representative,92,Bill Heisse,REP,
346,MO,2018,State Representative,93,Bob Robert Burns,DEM,
347,MO,2018,State Representative,94,Jim Murphy,REP,
348,MO,2018,State Representative,94,Jean Pretto,DEM,
349,MO,2018,State Representative,95,Mike Walter,DEM,
350,MO,2018,State Representative,95,Michael Odonnell,REP,
351,MO,2018,State Representative,96,David Gregory,REP,
352,MO,2018,State Representative,96,Erica Hoffman,DEM,
353,MO,2018,State Representative,97,Mike Revis,DEM,
354,MO,2018,State Representative,97,Mary Elizabeth Coleman,REP,
355,MO,2018,State Representative,98,Shamed Dogan,REP,
356,MO,2018,State Representative,98,Charles Triplett,DEM,
357,MO,2018,State Representative,99,Jean Evans,REP,
358,MO,2018,State Representative,99,Mike Labozzetta,DEM,
0,MO,2018,State Senator,10,Jeanie Riddle,REP,
1,MO,2018,State Senator,10,Ayanna Shivers,DEM,
2,MO,2018,State Senator,12,Daniel Hegeman,REP,
3,MO,2018,State Senator,12,Terry Richard,DEM,
4,MO,2018,State Senator,14,Brian Williams,DEM,
5,MO,2018,State Senator,16,Ryan Dillon,DEM,
6,MO,2018,State Senator,16,Justin Brown,REP,
7,MO,2018,State Senator,18,Cindy Olaughlin,REP,
8,MO,2018,State Senator,18,Crystal Stephens,DEM,
9,MO,2018,State Senator,2,Bob Frank Onder Jr.,REP,
10,MO,2018,State Senator,2,Patrice Billings,DEM,
11,MO,2018,State Senator,20,Eric Burlison,REP,
12,MO,2018,State Senator,20,Jim Billedo,DEM,
13,MO,2018,State Senator,22,Paul Wieland,REP,
14,MO,2018,State Senator,22,Robert Butler,DEM,
15,MO,2018,State Senator,22,Richie Camden,LIB,
16,MO,2018,State Senator,24,Jill Seltzer Schupp,DEM,
17,MO,2018,State Senator,24,Jim Higgins,LIB,
18,MO,2018,State Senator,24,Gregory Powers,REP,
19,MO,2018,State Senator,26,Dave Schatz,REP,
20,MO,2018,State Senator,26,John Kiehne,DEM,
21,MO,2018,State Senator,28,Sandy Crawford,REP,
22,MO,2018,State Senator,28,Joe Poor,DEM,
23,MO,2018,State Senator,30,Lincoln Hough,REP,
24,MO,2018,State Senator,30,Charlie Norr,DEM,
25,MO,2018,State Senator,32,Bill White,REP,
26,MO,2018,State Senator,32,Carolyn McGowan,DEM,
27,MO,2018,State Senator,34,Tony Luetkemeyer,REP,
28,MO,2018,State Senator,34,Martin Rucker II,DEM,
29,MO,2018,State Senator,4,Karla May,DEM,
30,MO,2018,State Senator,4,Robert Crump,REP,
31,MO,2018,State Senator,6,Mike Bernskoetter,REP,
32,MO,2018,State Senator,6,Nicole Thompson,DEM,
33,MO,2018,State Senator,6,Steven Wilson,LIB,
34,MO,2018,State Senator,8,Hillary Shields,DEM,
35,MO,2018,State Senator,8,Mike Cierpiot,REP,
40,MO,2018,U.S. Representative,1,William Lacy Clay Jr.,DEM,
41,MO,2018,U.S. Representative,1,Robb Cunningham,LIB,
42,MO,2018,U.S. Representative,1,Robert Vroman,REP,
43,MO,2018,U.S. Representative,2,Ann Wagner,REP,
44,MO,2018,U.S. Representative,2,Cort Vanostran,DEM,
45,MO,2018,U.S. Representative,2,Larry Kirk,LIB,
46,MO,2018,U.S. Representative,3,Blaine Luetkemeyer,REP,
47,MO,2018,U.S. Representative,3,Katy Geppert,DEM,
48,MO,2018,U.S. Representative,3,Donald Stolle,LIB,
49,MO,2018,U.S. Representative,4,Vicki Hartzler,REP,
50,MO,2018,U.S. Representative,4,Suzanne Renee Hoagenson,DEM,
51,MO,2018,U.S. Representative,4,Mark Bliss,LIB,
52,MO,2018,U.S. Representative,5,Emanuel Cleaver II,DEM,
53,MO,2018,U.S. Representative,5,Alexander Howell,LIB,
54,MO,2018,U.S. Representative,5,Jacob Turk,REP,
55,MO,2018,U.S. Representative,6,Sam Graves Jr.,REP,
56,MO,2018,U.S. Representative,6,Henry Robert Martin,DEM,
57,MO,2018,U.S. Representative,6,Dan Hogan,LIB,
58,MO,2018,U.S. Representative,7,Billy Long,REP,
59,MO,2018,U.S. Representative,7,Jamie Daniel Schoolcraft,DEM,
60,MO,2018,U.S. Representative,7,Benjamin Brixey,LIB,
61,MO,2018,U.S. Representative,8,Jason Smith,REP,
62,MO,2018,U.S. Representative,8,Kathryn Gail Ellis,DEM,
63,MO,2018,U.S. Representative,8,Jonathan Shell,LIB,
36,MO,2018,U.S. Senator,Statewide,Claire McCaskill,DEM,
37,MO,2018,U.S. Senator,Statewide,Josh David Hawley,REP,
38,MO,2018,U.S. Senator,Statewide,Japheth Ray Campbell,LIB,
