State,District,Position,Party,Candidate,Vote Share
South Carolina,2,U.S. Representative,Republican,Joe Wilson,0.626
South Carolina,2,U.S. Representative,Democratic,Michael Ray Ellisor,0.373
South Carolina,3,U.S. Representative,Republican,J. Gresham Barrett,0.629
South Carolina,3,U.S. Representative,Democratic,Lee Ballenger,0.371
South Carolina,4,U.S. Representative,Republican,Bob Inglis,0.642
South Carolina,4,U.S. Representative,Democratic,William Griffith,0.32
South Carolina,4,U.S. Representative,Libertarian,John Cobin,0.025
South Carolina,4,U.S. Representative,Green,Faye Walters,0.013
South Carolina,5,U.S. Representative,Democratic,John Spratt,0.569
South Carolina,5,U.S. Representative,Republican,Ralph Norman,0.431
South Carolina,6,U.S. Representative,Democratic,Jim Clyburn,0.644
South Carolina,6,U.S. Representative,Republican,Gary McLeod,0.342
South Carolina,6,U.S. Representative,Green,Antonio Williams,0.014
South Dakota,At-Large,U.S. Representative,Democratic,Stephanie Herseth,0.691
South Dakota,At-Large,U.S. Representative,Republican,Bruce Whalen,0.293
South Dakota,At-Large,U.S. Representative,Libertarian,Larry Rudebusch,0.016
Tennessee,1,U.S. Representative,Republican,David Davis,0.611
Tennessee,1,U.S. Representative,Democratic,Rick Trent,0.369
Tennessee,1,U.S. Representative,Green,Bob Smith,0.006
Tennessee,1,U.S. Representative,Independent,James Reeves,0.006
Tennessee,1,U.S. Representative,Independent,Michael Peavler,0.005
Tennessee,1,U.S. Representative,Independent,Michael Sabri,0.002
Tennessee,2,U.S. Representative,Republican,Jimmy Duncan,0.777
Tennessee,2,U.S. Representative,Democratic,John Greene,0.223
Tennessee,3,U.S. Representative,Republican,Zach Wamp,0.657
Tennessee,3,U.S. Representative,Democratic,Brent Benedict,0.343
Tennessee,4,U.S. Representative,Democratic,Lincoln Davis,0.675
Tennessee,4,U.S. Representative,Republican,Kenneth Martin,0.325
Tennessee,5,U.S. Representative,Democratic,Jim Cooper,0.689
Tennessee,5,U.S. Representative,Republican,Tom Kovach,0.28
Tennessee,5,U.S. Representative,Independent,Virginia Welsch,0.021
Tennessee,5,U.S. Representative,Independent,Scott Knapp,0.01
Tennessee,6,U.S. Representative,Democratic,Bart Gordon,0.671
Tennessee,6,U.S. Representative,Republican,Randy Stamps,0.314
Tennessee,6,U.S. Representative,Independent,Robert Garrison,0.011
Tennessee,6,U.S. Representative,Independent,Norman Saliba,0.005
Tennessee,7,U.S. Representative,Republican,Marsha Blackburn,0.66
Tennessee,7,U.S. Representative,Democratic,Bill Morrison,0.318
Tennessee,7,U.S. Representative,Green,Katey Culver,0.008
Tennessee,7,U.S. Representative,Independent,James White,0.004
Tennessee,7,U.S. Representative,Independent,William Smith,0.004
Tennessee,7,U.S. Representative,Independent,John L. Rimer,0.003
Tennessee,7,U.S. Representative,Independent,Gayl Pratt,0.003
Tennessee,8,U.S. Representative,Democratic,John Tanner,0.732
Tennessee,8,U.S. Representative,Republican,John Farmer,0.268
Tennessee,9,U.S. Representative,Democratic,Steve Cohen,0.599
Tennessee,9,U.S. Representative,Independent,Jake Ford,0.222
Tennessee,9,U.S. Representative,Republican,Mark White,0.18
Texas,1,U.S. Representative,Republican,Louie Gohmert,0.68
Texas,1,U.S. Representative,Democratic,Roger Owen,0.303
Texas,1,U.S. Representative,Libertarian,Donald Perkison,0.017
Texas,2,U.S. Representative,Republican,Ted Poe,0.656
Texas,2,U.S. Representative,Democratic,Gary Binderim,0.327
Texas,2,U.S. Representative,Libertarian,Justo Perez,0.017
Texas,3,U.S. Representative,Republican,Sam Johnson,0.625
Texas,3,U.S. Representative,Democratic,Dan Dodd,0.349
Texas,3,U.S. Representative,Libertarian,Christopher Claytor,0.026
Texas,4,U.S. Representative,Republican,Ralph Hall,0.644
Texas,4,U.S. Representative,Democratic,Glenn Melancon,0.334
Texas,4,U.S. Representative,Libertarian,Kurt Helm,0.021
Texas,5,U.S. Representative,Republican,Jeb Hensarling,0.618
Texas,5,U.S. Representative,Democratic,Charlie Thompson,0.356
Texas,5,U.S. Representative,Libertarian,Mike Nelson,0.026
Texas,6,U.S. Representative,Republican,Joe Barton,0.605
Texas,6,U.S. Representative,Democratic,David Harris,0.371
Texas,6,U.S. Representative,Libertarian,Carl Nulsen,0.024
Texas,7,U.S. Representative,Republican,John Culberson,0.592
Texas,7,U.S. Representative,Democratic,Jim Henley,0.385
Texas,7,U.S. Representative,Libertarian,Drew Parks,0.023
Texas,8,U.S. Representative,Republican,Kevin Brady,0.673
Texas,8,U.S. Representative,Democratic,Jim Wright,0.327
Texas,9,U.S. Representative,Democratic,Al Green,1
Texas,10,U.S. Representative,Republican,Michael McCaul,0.553
Texas,10,U.S. Representative,Democratic,Ted Ankrum,0.404
Texas,10,U.S. Representative,Libertarian,Michael Badnarik,0.043
Texas,11,U.S. Representative,Republican,Mike Conaway,1
Texas,12,U.S. Representative,Republican,Kay Granger,0.669
Texas,12,U.S. Representative,Democratic,John Morris,0.311
Texas,12,U.S. Representative,Libertarian,Gardner Osborne,0.02
Texas,13,U.S. Representative,Republican,Mac Thornberry,0.744
Texas,13,U.S. Representative,Democratic,Roger Waun,0.23
Texas,13,U.S. Representative,Libertarian,Jim Thompson,0.026
Texas,14,U.S. Representative,Republican,Ron Paul,0.602
Texas,14,U.S. Representative,Democratic,Shane Sklar,0.398
Texas,15,U.S. Representative,Democratic,Ruben Hinojosa,0.618
Texas,15,U.S. Representative,Republican,Paul Haring,0.237
Texas,15,U.S. Representative,Republican,Eddie Zamora,0.145
Texas,16,U.S. Representative,Democratic,Silvestre Reyes,0.787
Texas,16,U.S. Representative,Libertarian,Gordon Strickland,0.213
Texas,17,U.S. Representative,Democratic,Chet Edwards,0.581
Texas,17,U.S. Representative,Republican,Van Taylor,0.403
Texas,17,U.S. Representative,Libertarian,Guillermo Acosta,0.016
Texas,18,U.S. Representative,Democratic,Sheila Jackson Lee,0.766
Texas,18,U.S. Representative,Republican,Ahmad Hassan,0.191
Texas,18,U.S. Representative,Libertarian,Patrick Warren,0.043
Texas,19,U.S. Representative,Republican,Randy Neugebauer,0.677
Texas,19,U.S. Representative,Democratic,Robert Ricketts,0.298
Texas,19,U.S. Representative,Libertarian,Fred Jones,0.024
Texas,20,U.S. Representative,Democratic,Charlie Gonzalez,0.874
Texas,20,U.S. Representative,Libertarian,Michael Idrogo,0.126
Texas,21,U.S. Representative,Republican,Lamar Smith,0.601
Texas,21,U.S. Representative,Democratic,John Courage,0.245
Texas,21,U.S. Representative,Democratic,Gene Kelly,0.09
Texas,21,U.S. Representative,Independent,Tommy Calvert,0.026
Texas,21,U.S. Representative,Libertarian,James Arthur Strohm,0.02
Texas,21,U.S. Representative,Independent,Jim Peterson,0.011
Texas,21,U.S. Representative,Independent,Mark Rossano,0.007
Texas,22,U.S. Representative,Democratic,Nick Lampson,0.518
Texas,22,U.S. Representative,Libertarian,Bob Smither,0.061
Texas,23,U.S. Representative,Democratic,Ciro Rodriguez,0.543
Texas,23,U.S. Representative,Republican,Henry Bonilla,0.457
Texas,24,U.S. Representative,Republican,Kenny Marchant,0.598
Texas,24,U.S. Representative,Democratic,Gary Page,0.372
Texas,24,U.S. Representative,Libertarian,Mark Frohman,0.03
Texas,25,U.S. Representative,Democratic,Lloyd Doggett,0.673
Texas,25,U.S. Representative,Republican,Grant Rostig,0.263
Texas,25,U.S. Representative,Libertarian,Barbara Cunningham,0.042
Texas,25,U.S. Representative,Independent,Brian Parrett,0.022
Texas,26,U.S. Representative,Republican,Michael Burgess,0.602
Texas,26,U.S. Representative,Democratic,Tim Barnwell,0.372
Texas,26,U.S. Representative,Libertarian,Rich Haas,0.025
Texas,27,U.S. Representative,Democratic,Solomon Ortiz,0.568
Texas,27,U.S. Representative,Republican,Willie Vaden,0.389
Texas,27,U.S. Representative,Libertarian,Robert Powell,0.043
Texas,28,U.S. Representative,Democratic,Henry Cuellar,0.676
Texas,28,U.S. Representative,Democratic,Frank Enriquez,0.203
Texas,28,U.S. Representative,Constitution,Ron Avery,0.121
Texas,29,U.S. Representative,Democratic,Gene Green,0.735
Texas,29,U.S. Representative,Republican,Eric Story,0.244
Texas,29,U.S. Representative,Libertarian,Clifford Lee Messina,0.02
Texas,30,U.S. Representative,Democratic,Eddie Bernice Johnson,0.802
Texas,30,U.S. Representative,Republican,Wilson Aurbach,0.176
Texas,30,U.S. Representative,Libertarian,Ken Ashby,0.022
Texas,31,U.S. Representative,Republican,John Carter,0.585
Texas,31,U.S. Representative,Democratic,Mary Beth Harrell,0.388
Texas,31,U.S. Representative,Libertarian,Matt McAdoo,0.027
Texas,32,U.S. Representative,Republican,Pete Sessions,0.564
Texas,32,U.S. Representative,Democratic,Will Pryor,0.413
Texas,32,U.S. Representative,Libertarian,John Hawley,0.023
Utah,1,U.S. Representative,Republican,Rob Bishop,0.631
Utah,1,U.S. Representative,Democratic,Steven Olsen,0.324
Utah,1,U.S. Representative,Constitution,Mark Hudson,0.031
Utah,1,U.S. Representative,Libertarian,Lynn Badler,0.014
Utah,2,U.S. Representative,Democratic,Jim Matheson,0.59
Utah,2,U.S. Representative,Republican,LaVar Christensen,0.373
Utah,2,U.S. Representative,Constitution,David Perry,0.015
Utah,2,U.S. Representative,Green,Bob Brister,0.015
Utah,2,U.S. Representative,Libertarian,Austin Sherwood Lett,0.007
Utah,3,U.S. Representative,Republican,Chris Cannon,0.577
Utah,3,U.S. Representative,Democratic,Christian Burridge,0.322
Utah,3,U.S. Representative,Constitution,Jim Noorlander,0.088
Utah,3,U.S. Representative,Libertarian,Philip Hallman,0.013
Vermont,At-Large,U.S. Representative,Democratic,Peter Welch,0.532
Vermont,At-Large,U.S. Representative,Republican,Martha Rainville,0.445
Vermont,At-Large,U.S. Representative,Independent,Dennis Morrisseau,0.005
Vermont,At-Large,U.S. Representative,Independent,Jerry Trudell,0.003
Vermont,At-Large,U.S. Representative,Green,Bruce Marshall,0.003
Vermont,At-Large,U.S. Representative,Independent,Keith Stern,0.003
Vermont,At-Large,U.S. Representative,Liberty Union,Jane Newton,0.002
Vermont,At-Large,U.S. Representative,Independent,Chris Karr,0.002
Virginia,1,U.S. Representative,Republican,Jo Ann Davis,0.63
Virginia,1,U.S. Representative,Democratic,Shawn Michael O'Donnell,0.355
Virginia,1,U.S. Representative,Independent,Marvin Pixton III,0.014
Virginia,2,U.S. Representative,Republican,Thelma Drake,0.513
Virginia,2,U.S. Representative,Democratic,Phil Kellam,0.485
Virginia,3,U.S. Representative,Democratic,Bobby Scott,1
Virginia,4,U.S. Representative,Republican,Randy Forbes,0.761
Virginia,4,U.S. Representative,Ind. Green,Albert Burckard,0.234
Virginia,5,U.S. Representative,Republican,Virgil Goode,0.591
Virginia,5,U.S. Representative,Democratic,Al Weed,0.399
Virginia,5,U.S. Representative,Ind. Green,Joseph Oddo,0.009
Virginia,6,U.S. Representative,Republican,Bob Goodlatte,0.751
Virginia,6,U.S. Representative,Independent,Barbara Jean Pryor,0.123
Virginia,6,U.S. Representative,Independent,Andre Peery,0.121
Virginia,7,U.S. Representative,Republican,Eric Cantor,0.639
Virginia,7,U.S. Representative,Democratic,Jim Nachman,0.344
Virginia,7,U.S. Representative,Independent,Brad Blanton,0.016
Virginia,8,U.S. Representative,Democratic,Jim Moran,0.664
Virginia,8,U.S. Representative,Republican,Thomas O'Donoghue,0.306
Virginia,8,U.S. Representative,Independent,Jim Hurysz,0.028
Virginia,9,U.S. Representative,Democratic,Rick Boucher,0.678
Virginia,9,U.S. Representative,Republican,Bill Carrico,0.322
Virginia,10,U.S. Representative,Republican,Frank Wolf,0.573
Virginia,10,U.S. Representative,Democratic,Judy Feder,0.41
Virginia,10,U.S. Representative,Libertarian,Bill Wood,0.009
Virginia,10,U.S. Representative,Independent,Neeraj Nigam,0.008
Virginia,11,U.S. Representative,Republican,Tom Davis,0.555
Virginia,11,U.S. Representative,Democratic,Andrew Hurst,0.436
Virginia,11,U.S. Representative,Ind. Green,Fernando Greco,0.009
Washington,1,U.S. Representative,Democratic,Jay Inslee,0.677
Washington,1,U.S. Representative,Republican,Larry Ishmael,0.323
Washington,2,U.S. Representative,Democratic,Rick Larsen,0.642
Washington,2,U.S. Representative,Republican,Doug Roulstone,0.358
Washington,3,U.S. Representative,Democratic,Brian Baird,0.631
Washington,3,U.S. Representative,Republican,Michael Messmore,0.369
Washington,4,U.S. Representative,Republican,Doc Hastings,0.599
Washington,4,U.S. Representative,Democratic,Richard Wright,0.401
Washington,5,U.S. Representative,Republican,Cathy McMorris,0.564
Washington,5,U.S. Representative,Democratic,Peter Goldmark,0.436
Washington,6,U.S. Representative,Democratic,Norm Dicks,0.706
Washington,6,U.S. Representative,Republican,Doug Cloud,0.294
Washington,7,U.S. Representative,Democratic,Jim McDermott,0.794
Washington,7,U.S. Representative,Republican,Steve Beren,0.157
Washington,7,U.S. Representative,Independent,Linnea Noreen,0.049
Washington,8,U.S. Representative,Republican,Dave Reichert,0.515
Washington,8,U.S. Representative,Democratic,Darcy Burner,0.485
Washington,9,U.S. Representative,Democratic,Adam Smith,0.657
Washington,9,U.S. Representative,Republican,Steve Cofchin,0.343
West Virginia,1,U.S. Representative,Democratic,Alan Mollohan,0.643
West Virginia,1,U.S. Representative,Republican,Christopher Wakim,0.356
West Virginia,2,U.S. Representative,Republican,Shelley Capito,0.572
West Virginia,2,U.S. Representative,Democratic,Mike Callaghan,0.428
West Virginia,3,U.S. Representative,Democratic,Nick Rahall,0.694
West Virginia,3,U.S. Representative,Republican,Kim Wolfe,0.306
Wisconsin,1,U.S. Representative,Republican,Paul Ryan,0.628
Wisconsin,1,U.S. Representative,Democratic,Jeff Thomas,0.372
Wisconsin,2,U.S. Representative,Democratic,Tammy Baldwin,0.629
Wisconsin,2,U.S. Representative,Republican,Dave Magnum,0.371
Wisconsin,3,U.S. Representative,Democratic,Ron Kind,0.649
Wisconsin,3,U.S. Representative,Republican,Paul Nelson,0.351
Wisconsin,4,U.S. Representative,Democratic,Gwen Moore,0.715
Wisconsin,4,U.S. Representative,Republican,Perfecto Rivera,0.285
Wisconsin,5,U.S. Representative,Republican,Jim Sensenbrenner,0.618
Wisconsin,5,U.S. Representative,Democratic,Bryan Kennedy,0.357
Wisconsin,5,U.S. Representative,Green,Bob Levis,0.014
Wisconsin,5,U.S. Representative,Independent,Robert R. Raymond,0.011
Wisconsin,6,U.S. Representative,Republican,Tom Petri,1
Wisconsin,7,U.S. Representative,Democratic,Dave Obey,0.622
Wisconsin,7,U.S. Representative,Republican,Nick Reid,0.35
Wisconsin,7,U.S. Representative,Green,Mike Miles,0.028
Wisconsin,8,U.S. Representative,Democratic,Steve Kagen,0.511
Wisconsin,8,U.S. Representative,Republican,John Gard,0.489
Wyoming,At-Large,U.S. Representative,Republican,Barbara Cubin,0.483
Wyoming,At-Large,U.S. Representative,Democratic,Gary Trauner,0.478
Wyoming,At-Large,U.S. Representative,Libertarian,Thomas Rankin,0.039
