,State,District,Position,Party,Candidate,Vote Share,
406,Illinois,19,U.S. Representative,REP,John Shimkus,0.7120000000000001,
407,Illinois,19,U.S. Representative,IND,Tim Bagwell,0.28800000000000003,DEM
408,Indiana,1,U.S. Representative,IND,Pete Visclosky,0.586,DEM
409,Indiana,1,U.S. Representative,REP,Mark Leyva,0.386,
410,Indiana,1,U.S. Representative,LIB,Jon Morris,0.027999999999999997,
411,Indiana,2,U.S. Representative,IND,Joe Donnelly,0.48200000000000004,DEM
412,Indiana,2,U.S. Representative,REP,Jackie Walorski,0.46799999999999997,
413,Indiana,2,U.S. Representative,LIB,Mark Vogel,0.05,
414,Indiana,3Special,U.S. Representative,REP,Marlin Stutzman,0.627,
415,Indiana,3Special,U.S. Representative,IND, Tom Hayhurst,0.331,DEM
416,Indiana,3Special,U.S. Representative,LIB,Scott Wise,0.043,
417,Indiana,3,U.S. Representative,REP,Marlin Stutzman,0.628,
418,Indiana,3,U.S. Representative,IND, Tom Hayhurst,0.331,DEM
419,Indiana,3,U.S. Representative,LIB,Scott Wise,0.040999999999999995,
420,Indiana,4,U.S. Representative,REP,Todd Rokita,0.6859999999999999,
421,Indiana,4,U.S. Representative,IND,David Sanders,0.263,DEM
422,Indiana,4,U.S. Representative,LIB,John Duncan,0.051,
423,Indiana,5,U.S. Representative,REP,Dan Burton,0.621,
424,Indiana,5,U.S. Representative,IND,Tim Crawford,0.254,DEM
425,Indiana,5,U.S. Representative,LIB,Richard Reid,0.078,
426,Indiana,5,U.S. Representative,IND,Jesse Trueblood,0.048,
427,Indiana,6,U.S. Representative,REP,Mike Pence,0.6659999999999999,
428,Indiana,6,U.S. Representative,IND,Barry Welsh,0.299,DEM
429,Indiana,6,U.S. Representative,LIB,T. J. Thompson Jr.,0.035,
430,Indiana,7,U.S. Representative,IND,André Carson,0.589,DEM
431,Indiana,7,U.S. Representative,REP,Marvin Scott,0.37799999999999995,
432,Indiana,7,U.S. Representative,LIB,Dav Wilson,0.033,
433,Indiana,8,U.S. Representative,REP,Larry Bucshon,0.5760000000000001,
434,Indiana,8,U.S. Representative,IND,Trent VanHaaften,0.374,DEM
435,Indiana,8,U.S. Representative,LIB,John Cunningham,0.05,
436,Indiana,9,U.S. Representative,REP,Todd Young,0.523,
437,Indiana,9,U.S. Representative,IND,Baron Hill,0.423,DEM
438,Indiana,9,U.S. Representative,LIB,Greg Knott,0.054000000000000006,
439,Iowa,1,U.S. Representative,IND,Bruce Braley,0.495,DEM
440,Iowa,1,U.S. Representative,REP,Benjamin Lange,0.475,
441,Iowa,1,U.S. Representative,LIB,Rob Petsche,0.019,
442,Iowa,1,U.S. Representative,IND,Jason Faulkner,0.01,
443,Iowa,2,U.S. Representative,IND,David Loebsack,0.51,DEM
444,Iowa,2,U.S. Representative,REP,Mariannette Miller-Meeks,0.45899999999999996,
445,Iowa,2,U.S. Representative,LIB,Gary Sicard,0.019,
446,Iowa,2,U.S. Representative,IND,Jon Tack,0.011000000000000001,
447,Iowa,3,U.S. Representative,IND,Leonard Boswell,0.507,DEM
448,Iowa,3,U.S. Representative,REP,Brad Zaun,0.465,
449,Iowa,3,U.S. Representative,IND,Rebecca Williamson,0.026000000000000002,
450,Iowa,4,U.S. Representative,REP,Tom Latham,0.6559999999999999,
451,Iowa,4,U.S. Representative,IND,Bill Maske,0.32,DEM
452,Iowa,4,U.S. Representative,IND,Dan Lensing,0.024,
453,Iowa,5,U.S. Representative,REP,Steve King,0.6579999999999999,
454,Iowa,5,U.S. Representative,IND,Matt Campbell,0.32299999999999995,DEM
455,Iowa,5,U.S. Representative,IND,Martin James Monroe,0.019,
456,Kansas,1,U.S. Representative,REP,Tim Huelskamp,0.737,
457,Kansas,1,U.S. Representative,IND,Alan Jilka,0.228,DEM
458,Kansas,1,U.S. Representative,LIB,Jack Warner,0.033,
459,Kansas,2,U.S. Representative,REP,Lynn Jenkins,0.631,
460,Kansas,2,U.S. Representative,IND,Cheryl Hudspeth,0.32299999999999995,DEM
461,Kansas,2,U.S. Representative,LIB,Robert Garrard,0.045,
462,Kansas,3,U.S. Representative,REP,Kevin Yoder,0.584,
463,Kansas,3,U.S. Representative,IND,Stephene Moore,0.386,DEM
464,Kansas,3,U.S. Representative,LIB,Jasmin Talbert,0.028999999999999998,
465,Kansas,4,U.S. Representative,REP,Mike Pompeo,0.5870000000000001,
466,Kansas,4,U.S. Representative,IND,Raj Goyle,0.364,DEM
467,Kansas,4,U.S. Representative,IND,Susan Ducey,0.024,
468,Kansas,4,U.S. Representative,LIB,Shawn Smith,0.022000000000000002,
469,Kentucky,1,U.S. Representative,REP,Ed Whitfield,0.7120000000000001,
470,Kentucky,1,U.S. Representative,IND,Charles Kendall Hatchett,0.28800000000000003,DEM
471,Kentucky,2,U.S. Representative,REP,Brett Guthrie,0.679,
472,Kentucky,2,U.S. Representative,IND,Ed Marksberry,0.321,DEM
473,Kentucky,3,U.S. Representative,IND,John Yarmuth,0.547,DEM
474,Kentucky,3,U.S. Representative,REP,Todd Lally,0.44,
475,Kentucky,3,U.S. Representative,LIB,Edward Martin,0.008,
476,Kentucky,3,U.S. Representative,IND,Michael Hansen,0.005,
477,Kentucky,4,U.S. Representative,REP,Geoff Davis,0.695,
478,Kentucky,4,U.S. Representative,IND, John Waltz,0.305,DEM
479,Kentucky,5,U.S. Representative,REP,Hal Rogers,0.774,
480,Kentucky,5,U.S. Representative,IND,Jim Holbert,0.226,DEM
481,Kentucky,6,U.S. Representative,IND,Ben Chandler,0.501,DEM
482,Kentucky,6,U.S. Representative,REP,Andy Barr,0.498,
483,Louisiana,1,U.S. Representative,REP,Steve Scalise,0.785,
484,Louisiana,1,U.S. Representative,IND,Myron Katz,0.192,DEM
485,Louisiana,1,U.S. Representative,IND,Arden Wells,0.023,
486,Louisiana,2,U.S. Representative,IND,Cedric Richmond,0.6459999999999999,DEM
487,Louisiana,2,U.S. Representative,REP,Joseph Cao,0.335,
488,Louisiana,2,U.S. Representative,IND,Anthony Marquize,0.013999999999999999,
489,Louisiana,2,U.S. Representative,IND,Jack Radosta,0.005,
490,Louisiana,3,U.S. Representative,REP,Jeff Landry,0.638,
491,Louisiana,3,U.S. Representative,IND,Ravi Sangisetty,0.36200000000000004,DEM
492,Louisiana,4,U.S. Representative,REP,John Fleming,0.623,
493,Louisiana,4,U.S. Representative,IND,David Melville,0.324,DEM
494,Louisiana,4,U.S. Representative,IND,Artis Cash,0.053,
495,Louisiana,5,U.S. Representative,REP,Rodney Alexander,0.7859999999999999,
496,Louisiana,5,U.S. Representative,IND,Tom Gibbs,0.214,
497,Louisiana,6,U.S. Representative,REP,Bill Cassidy,0.6559999999999999,
498,Louisiana,6,U.S. Representative,IND,Merritt McDonald,0.344,DEM
499,Louisiana,7,U.S. Representative,REP,Charles Boustany,1.0,
500,Maine,1,U.S. Representative,IND,Chellie Pingree,0.568,DEM
501,Maine,1,U.S. Representative,REP,Dean Peter Scontras,0.43200000000000005,
502,Maine,2,U.S. Representative,IND,Mike Michaud,0.551,DEM
503,Maine,2,U.S. Representative,REP,Jason Levesque,0.449,
504,Maryland,1,U.S. Representative,REP,Andy Harris,0.541,
505,Maryland,1,U.S. Representative,IND,Frank Kratovil,0.42,DEM
506,Maryland,1,U.S. Representative,LIB,Richard James Davis,0.038,
507,Maryland,2,U.S. Representative,IND,Dutch Ruppersberger,0.642,DEM
508,Maryland,2,U.S. Representative,REP,Marcello Cardarelli,0.33299999999999996,
509,Maryland,2,U.S. Representative,LIB,Lorenzo Gaztanaga,0.024,
510,Maryland,3,U.S. Representative,IND,John Sarbanes,0.611,DEM
511,Maryland,3,U.S. Representative,REP,Jim Wilhelm,0.36,
512,Maryland,3,U.S. Representative,LIB,Jerry McKinley,0.022000000000000002,
513,Maryland,3,U.S. Representative,IND,Alain Lareau,0.006999999999999999,
514,Maryland,4,U.S. Representative,IND,Donna Edwards,0.8340000000000001,DEM
515,Maryland,4,U.S. Representative,REP,Robert Broadus,0.16399999999999998,
516,Maryland,5,U.S. Representative,IND,Steny Hoyer,0.643,DEM
517,Maryland,5,U.S. Representative,REP,Charles Lollar,0.34600000000000003,
518,Maryland,5,U.S. Representative,LIB,Gavin Shickle,0.011000000000000001,
519,Maryland,6,U.S. Representative,REP,Roscoe Bartlett,0.615,
520,Maryland,6,U.S. Representative,IND,Andrew Duck,0.332,DEM
521,Maryland,6,U.S. Representative,LIB,Dan Massey,0.027999999999999997,
522,Maryland,6,U.S. Representative,IND,Michael Reed,0.024,
523,Maryland,7,U.S. Representative,IND,Elijah Cummings,0.752,DEM
524,Maryland,7,U.S. Representative,REP,Frank Mirable Jr.,0.228,
525,Maryland,7,U.S. Representative,LIB,Scott Spencer,0.019,
526,Maryland,8,U.S. Representative,IND,Chris Van Hollen Jr.,0.733,DEM
527,Maryland,8,U.S. Representative,REP,Michael Lee Philips,0.25,
528,Maryland,8,U.S. Representative,LIB,Mark Grannis,0.013000000000000001,
529,Maryland,8,U.S. Representative,IND,Fred Nordhorn,0.003,
530,Massachusetts,1,U.S. Representative,IND,John Olver,0.6,DEM
531,Massachusetts,1,U.S. Representative,REP,William Gunn,0.349,
532,Massachusetts,1,U.S. Representative,IND,Michael Engel,0.051,
533,Massachusetts,2,U.S. Representative,IND,Richard Neal,0.574,DEM
534,Massachusetts,2,U.S. Representative,REP,Thomas Wesley,0.426,
535,Massachusetts,3,U.S. Representative,IND,Jim McGovern,0.565,DEM
536,Massachusetts,3,U.S. Representative,REP,Martin Lamb,0.392,
537,Massachusetts,3,U.S. Representative,IND,Patrick Barron,0.043,
538,Massachusetts,4,U.S. Representative,IND,Barney Frank,0.539,DEM
539,Massachusetts,4,U.S. Representative,REP,Sean Bielat,0.434,
540,Massachusetts,4,U.S. Representative,IND,Susan Allen,0.015,
541,Massachusetts,4,U.S. Representative,IND,Donald Jordan,0.012,
542,Massachusetts,5,U.S. Representative,IND,Niki Tsongas,0.5489999999999999,DEM
543,Massachusetts,5,U.S. Representative,REP,Jonathan Golnik,0.423,
544,Massachusetts,5,U.S. Representative,IND,Dale Brown,0.02,
545,Massachusetts,5,U.S. Representative,IND,Robert Clark,0.009000000000000001,
546,Massachusetts,6,U.S. Representative,IND,John Tierney,0.569,DEM
547,Massachusetts,6,U.S. Representative,REP,Bill Hudak,0.431,
548,Massachusetts,7,U.S. Representative,IND,Ed Markey,0.665,DEM
549,Massachusetts,7,U.S. Representative,REP,Gerry Dembrowski,0.335,
550,Massachusetts,8,U.S. Representative,IND,Mike Capuano,1.0,DEM
551,Massachusetts,9,U.S. Representative,IND,Stephen Lynch,0.684,DEM
552,Massachusetts,9,U.S. Representative,REP,Vernon Harrison,0.261,
553,Massachusetts,9,U.S. Representative,IND,Philip Dunkelbarger,0.055999999999999994,
554,Massachusetts,10,U.S. Representative,IND,William Keating,0.469,DEM
555,Massachusetts,10,U.S. Representative,REP,Jeff Perry,0.424,
556,Massachusetts,10,U.S. Representative,IND,Maryanne Lewis,0.059000000000000004,
557,Massachusetts,10,U.S. Representative,IND,James Sheets,0.037000000000000005,
558,Massachusetts,10,U.S. Representative,IND,Joe Van Nes,0.011000000000000001,
559,Michigan,1,U.S. Representative,REP,Dan Benishek,0.519,
560,Michigan,1,U.S. Representative,IND,Gary McDowell,0.409,DEM
561,Michigan,1,U.S. Representative,IND,Glenn Wilson,0.034,
562,Michigan,1,U.S. Representative,IND,Pat Lambert,0.018000000000000002,
563,Michigan,1,U.S. Representative,LIB,Keith Shelton,0.011000000000000001,
564,Michigan,1,U.S. Representative,IND,Ellis Boal,0.009000000000000001,
565,Michigan,2,U.S. Representative,REP,Bill Huizenga,0.653,
566,Michigan,2,U.S. Representative,IND,Fred Johnson,0.316,DEM
567,Michigan,2,U.S. Representative,LIB,Jay Gillotte,0.012,
568,Michigan,2,U.S. Representative,IND,Ronald Graeser,0.01,
569,Michigan,2,U.S. Representative,IND,Lloyd Clarke,0.009000000000000001,
570,Michigan,3,U.S. Representative,REP,Justin Amash,0.597,
571,Michigan,3,U.S. Representative,IND,Pat Miles,0.375,DEM
572,Michigan,3,U.S. Representative,LIB,James Rogers,0.012,
573,Michigan,3,U.S. Representative,IND,Ted Gerrard,0.01,
574,Michigan,3,U.S. Representative,IND,Charlie Shick,0.006999999999999999,
575,Michigan,4,U.S. Representative,REP,Dave Camp,0.662,
576,Michigan,4,U.S. Representative,IND,Jerry Campbell,0.305,DEM
577,Michigan,4,U.S. Representative,IND,John Emerick,0.017,
578,Michigan,4,U.S. Representative,LIB,Clint Foster,0.016,
579,Michigan,5,U.S. Representative,IND,Dale Kildee,0.53,DEM
580,Michigan,5,U.S. Representative,REP,John Kuipec,0.44299999999999995,
581,Michigan,5,U.S. Representative,IND,Matt de Heus,0.013000000000000001,
582,Michigan,5,U.S. Representative,LIB,Michael Moon,0.013000000000000001,
583,Michigan,6,U.S. Representative,REP,Fred Upton,0.62,
584,Michigan,6,U.S. Representative,IND,Don Cooney,0.336,DEM
585,Michigan,6,U.S. Representative,IND,Mel Vaulkner,0.018000000000000002,
586,Michigan,6,U.S. Representative,LIB,Fred Strand,0.017,
587,Michigan,6,U.S. Representative,IND,Pat Foster,0.009000000000000001,
588,Michigan,7,U.S. Representative,REP,Tim Walberg,0.502,
589,Michigan,7,U.S. Representative,IND,Mark Schauer,0.45399999999999996,DEM
590,Michigan,7,U.S. Representative,IND,Scott Aughney,0.016,
591,Michigan,7,U.S. Representative,LIB,Greg Merle,0.013999999999999999,
592,Michigan,7,U.S. Representative,IND,Richard Wunsch,0.013999999999999999,
593,Michigan,8,U.S. Representative,REP,Mike Rogers,0.6409999999999999,
594,Michigan,8,U.S. Representative,IND,Lance Enderle,0.34299999999999997,DEM
595,Michigan,8,U.S. Representative,LIB,Bob Dashairya,0.016,
596,Michigan,9,U.S. Representative,IND,Gary Peters,0.498,DEM
597,Michigan,9,U.S. Representative,REP,Andrew Raczkowski,0.47200000000000003,
598,Michigan,9,U.S. Representative,IND,Douglas Campbell,0.01,
599,Michigan,9,U.S. Representative,LIB,Adam Goodman,0.01,
600,Michigan,9,U.S. Representative,IND,Bob Gray,0.006999999999999999,
601,Michigan,9,U.S. Representative,IND,Matthew Kuofie,0.003,
602,Michigan,10,U.S. Representative,REP,Candice Miller,0.72,
603,Michigan,10,U.S. Representative,IND,Henry Yanez,0.25,DEM
604,Michigan,10,U.S. Representative,LIB,Claude Beavers,0.016,
605,Michigan,10,U.S. Representative,IND,Candace Caveny,0.013999999999999999,
606,Michigan,11,U.S. Representative,REP,Thad McCotter,0.593,
607,Michigan,11,U.S. Representative,IND,Natalie Mosher,0.385,DEM
608,Michigan,11,U.S. Representative,LIB,John Tatar,0.022000000000000002,
609,Michigan,12,U.S. Representative,IND,Sander Levin,0.611,DEM
610,Michigan,12,U.S. Representative,REP,Don Volaric,0.35,
611,Michigan,12,U.S. Representative,IND,Julia Williams,0.015,
612,Michigan,12,U.S. Representative,LIB,Leonard Schwartz,0.011000000000000001,
613,Michigan,12,U.S. Representative,IND,Lester Townsend,0.011000000000000001,
614,Michigan,12,U.S. Representative,IND,Alan Jacquemotte,0.002,
615,Michigan,13,U.S. Representative,IND,Hansen Clarke,0.794,DEM
616,Michigan,13,U.S. Representative,REP,John Hauler,0.185,
617,Michigan,13,U.S. Representative,IND,George Corsetti,0.008,
618,Michigan,13,U.S. Representative,IND,Duane Montgomery,0.006999999999999999,
619,Michigan,13,U.S. Representative,LIB,Heidi Peterson,0.006,
620,Michigan,14,U.S. Representative,IND,John Conyers Jr.,0.768,DEM
621,Michigan,14,U.S. Representative,REP,Don Ukrainec,0.19899999999999998,
622,Michigan,14,U.S. Representative,IND,Marc Sosnowski,0.021,
623,Michigan,14,U.S. Representative,LIB,Rick Secula,0.012,
624,Michigan,15,U.S. Representative,IND,John Dingell,0.568,DEM
625,Michigan,15,U.S. Representative,REP,Rob Steele,0.401,
626,Michigan,15,U.S. Representative,IND,Aimee Smith,0.013000000000000001,
627,Michigan,15,U.S. Representative,LIB,Kerry Lee Morgan,0.009000000000000001,
628,Michigan,15,U.S. Representative,IND,Matthew Furman,0.009000000000000001,
629,Minnesota,1,U.S. Representative,IND,Tim Walz,0.493,DEM
630,Minnesota,1,U.S. Representative,REP,Randy Demmer,0.441,
631,Minnesota,1,U.S. Representative,IND,Steven Wilson,0.053,
632,Minnesota,1,U.S. Representative,IND,Lars Johnson,0.012,
633,Minnesota,2,U.S. Representative,REP,John Kline,0.633,
634,Minnesota,2,U.S. Representative,IND,Shelly Madore,0.366,DEM
635,Minnesota,3,U.S. Representative,REP,Erik Paulsen,0.588,
636,Minnesota,3,U.S. Representative,IND,Jim Meffert,0.366,DEM
637,Minnesota,3,U.S. Representative,IND,Jon Oleson,0.046,
638,Minnesota,4,U.S. Representative,IND,Betty McCollum,0.591,DEM
639,Minnesota,4,U.S. Representative,REP,Teresa Collett,0.34600000000000003,
640,Minnesota,4,U.S. Representative,IND,Steve Carlson,0.061,
641,Minnesota,5,U.S. Representative,IND,Keith Ellison,0.677,DEM
642,Minnesota,5,U.S. Representative,REP,Joel Demos,0.24100000000000002,
643,Minnesota,5,U.S. Representative,IND,Lynn Torgerson,0.037000000000000005,
644,Minnesota,5,U.S. Representative,IND,Tom Schrunk,0.033,
645,Minnesota,5,U.S. Representative,IND,Michael Cavlan,0.011000000000000001,
646,Minnesota,6,U.S. Representative,REP,Michele Bachmann,0.525,
647,Minnesota,6,U.S. Representative,IND,Tarryl Clark,0.39799999999999996,DEM
648,Minnesota,6,U.S. Representative,IND,Bob Anderson,0.057999999999999996,
649,Minnesota,6,U.S. Representative,IND,Aubrey Immelman,0.018000000000000002,
650,Minnesota,7,U.S. Representative,IND,Collin Peterson,0.552,DEM
651,Minnesota,7,U.S. Representative,REP,Lee Byberg,0.376,
652,Minnesota,7,U.S. Representative,IND,Gene Waldorf,0.039,
653,Minnesota,7,U.S. Representative,IND,Glen Menze,0.033,
654,Minnesota,8,U.S. Representative,REP,Chip Cravaack,0.48200000000000004,
655,Minnesota,8,U.S. Representative,IND,Jim Oberstar,0.466,DEM
656,Minnesota,8,U.S. Representative,IND,Timothy Olson,0.043,
657,Minnesota,8,U.S. Representative,IND,George Burton,0.009000000000000001,
658,Mississippi,1,U.S. Representative,REP,Alan Nunnelee,0.5529999999999999,
659,Mississippi,1,U.S. Representative,IND,Travis Childers,0.408,DEM
660,Mississippi,1,U.S. Representative,IND,Wally Pang,0.01,
661,Mississippi,1,U.S. Representative,IND,Les Green,0.009000000000000001,
662,Mississippi,1,U.S. Representative,IND,A. G. Baddley,0.009000000000000001,
663,Mississippi,1,U.S. Representative,IND,Gail Giaranita,0.006,
664,Mississippi,1,U.S. Representative,IND,Rico Hoskins,0.002,
665,Mississippi,1,U.S. Representative,LIB,Harold Taylor,0.002,
666,Mississippi,1,U.S. Representative,IND,Barbara Washer,0.002,
667,Mississippi,2,U.S. Representative,IND,Bennie Thompson,0.615,DEM
668,Mississippi,2,U.S. Representative,REP,Bill Marcy,0.376,
669,Mississippi,2,U.S. Representative,IND,Ashley Norwood,0.009000000000000001,
670,Mississippi,3,U.S. Representative,REP,Gregg Harper,0.68,
671,Mississippi,3,U.S. Representative,IND,Joel Gill,0.312,DEM
672,Mississippi,3,U.S. Representative,IND,Tracella Lou O'Hara Hill,0.008,
673,Mississippi,4,U.S. Representative,REP,Steven Palazzo,0.519,
674,Mississippi,4,U.S. Representative,IND,Gene Taylor,0.46799999999999997,DEM
675,Mississippi,4,U.S. Representative,LIB,Tim Hampton,0.009000000000000001,
676,Mississippi,4,U.S. Representative,IND,Anna Jewel Revies,0.004,
677,Missouri,1,U.S. Representative,IND,Lacy Clay,0.736,DEM
678,Missouri,1,U.S. Representative,REP,Robyn Hamlin,0.23600000000000002,
679,Missouri,1,U.S. Representative,LIB,Julie Stone,0.027999999999999997,
680,Missouri,2,U.S. Representative,REP,Todd Akin,0.679,
681,Missouri,2,U.S. Representative,IND,Arthur Lieber,0.292,DEM
682,Missouri,2,U.S. Representative,LIB,Steve Mosbacher,0.028999999999999998,
683,Missouri,3,U.S. Representative,IND,Russ Carnahan,0.489,DEM
684,Missouri,3,U.S. Representative,REP,Ed Martin,0.467,
685,Missouri,3,U.S. Representative,LIB,Steven Hedrick,0.027999999999999997,
686,Missouri,3,U.S. Representative,IND,Nick Ivanovich,0.016,
687,Missouri,4,U.S. Representative,REP,Vicky Hartzler,0.504,
688,Missouri,4,U.S. Representative,IND,Ike Skelton,0.451,DEM
689,Missouri,4,U.S. Representative,LIB,Jason Michael Braun,0.027000000000000003,
690,Missouri,4,U.S. Representative,IND,Greg Cowan,0.017,
691,Missouri,5,U.S. Representative,IND,Emanuel Cleaver,0.5329999999999999,DEM
692,Missouri,5,U.S. Representative,REP,Jacob Turk,0.442,
693,Missouri,5,U.S. Representative,LIB,Randy Langkraehr,0.016,
694,Missouri,5,U.S. Representative,IND,Dave Lay,0.009000000000000001,
695,Missouri,6,U.S. Representative,REP,Sam Graves,0.6940000000000001,
696,Missouri,6,U.S. Representative,IND,Clint Hylton,0.305,DEM
697,Missouri,7,U.S. Representative,REP,Billy Long,0.634,
698,Missouri,7,U.S. Representative,IND,Scott Eckersley,0.304,DEM
699,Missouri,7,U.S. Representative,LIB,Kevin Craig,0.062,
700,Missouri,8,U.S. Representative,REP,Jo Ann Emerson,0.6559999999999999,
701,Missouri,8,U.S. Representative,IND,Tommy Sowers,0.28800000000000003,DEM
702,Missouri,8,U.S. Representative,IND,Larry Bill,0.037000000000000005,
703,Missouri,8,U.S. Representative,LIB,Rick Vandeven,0.02,
704,Missouri,9,U.S. Representative,REP,Blaine Luetkemeyer,0.774,
705,Missouri,9,U.S. Representative,LIB,Christopher Dwyer,0.223,
706,Missouri,9,U.S. Representative,IND,Jeff Reed,0.004,
707,Montana,At-Large,U.S. Representative,REP,Denny Rehberg,0.603,
708,Montana,At-Large,U.S. Representative,IND,Dennis McDonald,0.33799999999999997,DEM
709,Montana,At-Large,U.S. Representative,LIB,Mike Fellows,0.057,
710,Nebraska,1,U.S. Representative,REP,Jeff Fortenberry,0.713,
711,Nebraska,1,U.S. Representative,IND,Ivy Harper,0.287,DEM
712,Nebraska,2,U.S. Representative,REP,Lee Terry,0.608,
713,Nebraska,2,U.S. Representative,IND,Tom White,0.392,DEM
714,Nebraska,3,U.S. Representative,REP,Adrian Smith,0.701,
715,Nebraska,3,U.S. Representative,IND,Rebekah Davis,0.179,DEM
716,Nebraska,3,U.S. Representative,IND,Dan Hill,0.12,
717,Nevada,1,U.S. Representative,IND,Shelley Berkley,0.617,DEM
718,Nevada,1,U.S. Representative,REP,Kenneth A. Wegner,0.353,
719,Nevada,1,U.S. Representative,IND,Jonathan J. Hansen,0.017,
720,Nevada,1,U.S. Representative,LIB,Ed Klapproth,0.013000000000000001,
721,Nevada,2,U.S. Representative,REP,Dean Heller,0.633,
722,Nevada,2,U.S. Representative,IND,Nancy Price,0.327,DEM
723,Nevada,2,U.S. Representative,IND,Russell Best,0.04,
724,Nevada,3,U.S. Representative,REP,Joe Heck,0.48100000000000004,
725,Nevada,3,U.S. Representative,IND,Dina Titus,0.475,DEM
726,Nevada,3,U.S. Representative,IND,Barry Michaels,0.024,
727,Nevada,3,U.S. Representative,LIB,Joseph P. Silvestri,0.015,
728,Nevada,3,U.S. Representative,IND,Scott David Narder,0.005,
729,New Hampshire,1,U.S. Representative,REP,Frank Guinta,0.54,
730,New Hampshire,1,U.S. Representative,IND,Carol Shea-Porter,0.424,DEM
731,New Hampshire,1,U.S. Representative,LIB,Philip Hodson,0.035,
732,New Hampshire,2,U.S. Representative,REP,Charlie Bass,0.483,
733,New Hampshire,2,U.S. Representative,IND,Ann McLane Kuster,0.46799999999999997,DEM
734,New Hampshire,2,U.S. Representative,IND,Tim vanBlommesteyn,0.027999999999999997,
735,New Hampshire,2,U.S. Representative,LIB,Howard Wilson,0.021,
736,New Jersey,1,U.S. Representative,IND,Rob Andrews,0.632,DEM
737,New Jersey,1,U.S. Representative,REP,Dale Glading,0.348,
738,New Jersey,1,U.S. Representative,IND,Mark Heacock,0.01,
739,New Jersey,1,U.S. Representative,IND,Margaret Chapman,0.006999999999999999,
740,New Jersey,1,U.S. Representative,IND,Nicky Petrutz,0.003,
741,New Jersey,2,U.S. Representative,REP,Frank LoBiondo,0.655,
742,New Jersey,2,U.S. Representative,IND,Gary Stein,0.309,DEM
743,New Jersey,2,U.S. Representative,IND,Peter Boyce,0.025,
744,New Jersey,2,U.S. Representative,IND,Mark Lovett,0.006999999999999999,
745,New Jersey,2,U.S. Representative,IND,Vitov Valdes-Munoz,0.004,
746,New Jersey,3,U.S. Representative,REP,Jon Runyan,0.5,
747,New Jersey,3,U.S. Representative,IND,John Adler,0.473,DEM
748,New Jersey,3,U.S. Representative,IND,Peter DeStefano,0.015,
749,New Jersey,3,U.S. Representative,LIB,Russ Conger,0.006999999999999999,
750,New Jersey,3,U.S. Representative,IND,Lawrence Donahue,0.005,
751,New Jersey,4,U.S. Representative,REP,Chris Smith,0.6940000000000001,
752,New Jersey,4,U.S. Representative,IND,Howard Kleinhendler,0.27899999999999997,DEM
753,New Jersey,4,U.S. Representative,LIB,Joe Siano,0.016,
754,New Jersey,4,U.S. Representative,IND,Steven Welzer,0.008,
755,New Jersey,4,U.S. Representative,IND,David Meiswinkle,0.003,
756,New Jersey,5,U.S. Representative,REP,Scott Garrett,0.65,
757,New Jersey,5,U.S. Representative,IND,Tod Thiese,0.327,DEM
758,New Jersey,5,U.S. Representative,IND,Ed Fanning,0.012,
759,New Jersey,5,U.S. Representative,IND,Mark Quick,0.009000000000000001,
760,New Jersey,5,U.S. Representative,IND,James Radigan,0.002,
761,New Jersey,6,U.S. Representative,IND,Frank Pallone,0.547,DEM
762,New Jersey,6,U.S. Representative,REP,Anna C. Little,0.43700000000000006,
763,New Jersey,6,U.S. Representative,IND,Jack Freudenheim,0.009000000000000001,
764,New Jersey,6,U.S. Representative,IND,Karen Anne Zaletel,0.006999999999999999,
765,New Jersey,7,U.S. Representative,REP,Leonard Lance,0.594,
766,New Jersey,7,U.S. Representative,IND, Ed Potosnak,0.406,DEM
767,New Jersey,8,U.S. Representative,IND,Bill Pascrell,0.627,DEM
768,New Jersey,8,U.S. Representative,REP,Roland Straten,0.361,
769,New Jersey,8,U.S. Representative,IND, Raymond Giangrasso,0.012,
770,New Jersey,9,U.S. Representative,IND,Steve Rothman,0.607,DEM
771,New Jersey,9,U.S. Representative,REP,Michael Agosta,0.37799999999999995,
772,New Jersey,9,U.S. Representative,IND,Patricia Alessandrini,0.013999999999999999,
773,New Jersey,10,U.S. Representative,IND,Don Payne,0.852,DEM
774,New Jersey,10,U.S. Representative,REP,Michael Alonso,0.128,
775,New Jersey,10,U.S. Representative,IND,Joanne Miller,0.01,
776,New Jersey,10,U.S. Representative,IND,Robert Louis Toussaint,0.01,
777,New Jersey,11,U.S. Representative,REP,Rodney Frelinghuysen,0.672,
778,New Jersey,11,U.S. Representative,IND,Douglas Herbert,0.305,DEM
779,New Jersey,11,U.S. Representative,LIB,Jim Gawron,0.023,
780,New Jersey,12,U.S. Representative,IND,Rush Holt Jr.,0.53,DEM
781,New Jersey,12,U.S. Representative,REP,Scott M. Sipprelle,0.45899999999999996,
782,New Jersey,12,U.S. Representative,IND,Kenneth Cody,0.011000000000000001,
783,New Jersey,13,U.S. Representative,IND,Albio Sires,0.741,DEM
784,New Jersey,13,U.S. Representative,REP,Henrietta Dwyer,0.23,
785,New Jersey,13,U.S. Representative,IND,Anthony Zanowic,0.018000000000000002,
786,New Jersey,13,U.S. Representative,IND,Máximo Gómez Nacer,0.011000000000000001,
787,New Mexico,1,U.S. Representative,IND,Martin Heinrich,0.518,DEM
