,State,District,Position,Party,Candidate,Vote Share,
796,South Carolina,5,U.S. Representative,REP,Mick Mulvaney,0.5920000000000001,
797,South Carolina,5,U.S. Representative,DEM,Fran Person,0.387,
798,South Carolina,5,U.S. Representative,IND,Rudy Barnes Jr.,0.02,
799,South Carolina,6,U.S. Representative,DEM,Jim Clyburn,0.701,
800,South Carolina,6,U.S. Representative,REP,Laura Sterling,0.276,
801,South Carolina,6,U.S. Representative,LIB,Rich Piotrowski,0.012,
802,South Carolina,6,U.S. Representative,IND,Prince Mallory,0.01,
803,South Carolina,7,U.S. Representative,REP,Tom Rice,0.61,
804,South Carolina,7,U.S. Representative,DEM,Mal Hyman,0.39,
805,South Dakota,At-Large,U.S. Representative,REP,Kristi Noem,0.6409999999999999,
806,South Dakota,At-Large,U.S. Representative,DEM,Paula Hawks,0.359,
807,Tennessee,1,U.S. Representative,REP,Phil Roe,0.784,
808,Tennessee,1,U.S. Representative,DEM,Alam Bohms,0.154,
809,Tennessee,1,U.S. Representative,IND,Robert Franklin,0.062,
810,Tennessee,2,U.S. Representative,REP,Jimmy Duncan,0.7559999999999999,
811,Tennessee,2,U.S. Representative,DEM,Stuart Starr,0.244,
812,Tennessee,3,U.S. Representative,REP,Chuck Fleischmann,0.664,
813,Tennessee,3,U.S. Representative,DEM,Melody Shekari,0.28800000000000003,
814,Tennessee,3,U.S. Representative,IND,Topher Kersting,0.009000000000000001,
815,Tennessee,3,U.S. Representative,IND,Cassandra Mitchell,0.019,
816,Tennessee,3,U.S. Representative,IND,Rick Tyler,0.019,
817,Tennessee,4,U.S. Representative,REP,Scott DesJarlais,0.65,
818,Tennessee,4,U.S. Representative,DEM,Steven Reynolds,0.35,
819,Tennessee,5,U.S. Representative,DEM,Jim Cooper,0.626,
820,Tennessee,5,U.S. Representative,REP,Stacy Ries Snyder,0.374,
821,Tennessee,6,U.S. Representative,REP,Diane Black,0.711,
822,Tennessee,6,U.S. Representative,DEM,David Kent,0.218,
823,Tennessee,6,U.S. Representative,IND,David Ross,0.071,
824,Tennessee,7,U.S. Representative,REP,Marsha Blackburn,0.722,
825,Tennessee,7,U.S. Representative,DEM,Tharon Chandler,0.235,
826,Tennessee,7,U.S. Representative,IND,Leonard Ladner,0.043,
827,Tennessee,8,U.S. Representative,REP,David Kustoff,0.688,
828,Tennessee,8,U.S. Representative,DEM,Rickey Hobson,0.251,
829,Tennessee,8,U.S. Representative,IND,Shelia Godwin,0.023,
830,Tennessee,8,U.S. Representative,IND,James Hart,0.013999999999999999,
831,Tennessee,8,U.S. Representative,IND,Adrian Montague,0.009000000000000001,
832,Tennessee,8,U.S. Representative,IND,Mark Rawles,0.009000000000000001,
833,Tennessee,8,U.S. Representative,IND,Karen Free Spirit Talley-Lane,0.006999999999999999,
834,Tennessee,9,U.S. Representative,DEM,Steve Cohen,0.787,
835,Tennessee,9,U.S. Representative,IND,Paul Cook,0.024,
836,Tennessee,9,U.S. Representative,REP,Wayne Alberson,0.18899999999999997,
837,Texas,1,U.S. Representative,REP,Louie Gohmert,0.7390000000000001,
838,Texas,1,U.S. Representative,DEM,Shirley McKellar,0.24100000000000002,
839,Texas,1,U.S. Representative,LIB,Phil Gray,0.019,
840,Texas,2,U.S. Representative,REP,Ted Poe,0.606,
841,Texas,2,U.S. Representative,DEM,Pat Bryan,0.36,
842,Texas,2,U.S. Representative,LIB,James B. Veasaw,0.023,
843,Texas,2,U.S. Representative,IND,Joshua Darr,0.01,
844,Texas,3,U.S. Representative,REP,Sam Johnson,0.612,
845,Texas,3,U.S. Representative,DEM,Adam Bell,0.34600000000000003,
846,Texas,3,U.S. Representative,LIB,Scott Jameson,0.033,
847,Texas,3,U.S. Representative,IND,Paul Blair,0.009000000000000001,
848,Texas,4,U.S. Representative,REP,John Ratcliffe,0.88,
849,Texas,4,U.S. Representative,LIB,Cody Wommack,0.12,
850,Texas,5,U.S. Representative,REP,Jeb Hensarling,0.8059999999999999,
851,Texas,5,U.S. Representative,LIB,Ken Ashby,0.19399999999999998,
852,Texas,6,U.S. Representative,REP,Joe Barton,0.583,
853,Texas,6,U.S. Representative,DEM,Ruby Fay Woolridge,0.39,
854,Texas,6,U.S. Representative,IND,Darrel Smith Jr.,0.026000000000000002,
855,Texas,7,U.S. Representative,REP,John Culberson,0.562,
856,Texas,7,U.S. Representative,DEM,James Cargas,0.43799999999999994,
857,Texas,8,U.S. Representative,REP,Kevin Brady,1.0,
858,Texas,9,U.S. Representative,DEM,Al Green,0.8059999999999999,
859,Texas,9,U.S. Representative,REP,Jeff Martin,0.19399999999999998,
860,Texas,10,U.S. Representative,REP,Michael McCaul,0.573,
861,Texas,10,U.S. Representative,DEM,Tawana Cadien,0.384,
862,Texas,10,U.S. Representative,LIB,Bill Kelsey,0.042,
863,Texas,11,U.S. Representative,REP,Mike Conaway,0.895,
864,Texas,11,U.S. Representative,LIB,Nicholas Landholt,0.105,
865,Texas,12,U.S. Representative,REP,Kay Granger,0.6940000000000001,
866,Texas,12,U.S. Representative,DEM,Bill Bradshaw,0.26899999999999996,
867,Texas,12,U.S. Representative,LIB,Ed Colliver,0.038,
868,Texas,13,U.S. Representative,REP,Mac Thornberry,0.9,
869,Texas,13,U.S. Representative,LIB,Calvin DeWeese,0.067,
870,Texas,13,U.S. Representative,IND,"H.F. ""Rusty"" Tomlinson",0.034,
871,Texas,14,U.S. Representative,REP,Randy Weber,0.619,
872,Texas,14,U.S. Representative,DEM,Michael Cole,0.381,
873,Texas,15,U.S. Representative,DEM,Vicente González,0.573,
874,Texas,15,U.S. Representative,REP,Tom Westley,0.377,
875,Texas,15,U.S. Representative,LIB,Ross Lynn Leone,0.019,
876,Texas,15,U.S. Representative,IND,Vanessa Tijerina,0.031,
877,Texas,16,U.S. Representative,DEM,Beto O'Rourke,0.857,
878,Texas,16,U.S. Representative,LIB,Jaime O. Perez,0.1,
879,Texas,16,U.S. Representative,IND,Mary Gourdoux,0.043,
880,Texas,17,U.S. Representative,REP,Bill Flores,0.608,
881,Texas,17,U.S. Representative,DEM,William Matta,0.35200000000000004,
882,Texas,17,U.S. Representative,LIB,Clark Patterson,0.04,
883,Texas,18,U.S. Representative,DEM,Sheila Jackson Lee,0.735,
884,Texas,18,U.S. Representative,REP,Lori Bartley,0.23600000000000002,
885,Texas,18,U.S. Representative,IND,Thomas Kleven,0.028999999999999998,
886,Texas,19,U.S. Representative,REP,Jodey Arrington,0.867,
887,Texas,19,U.S. Representative,LIB,Troy Bonar,0.085,
888,Texas,19,U.S. Representative,IND,Mark Lawson,0.048,
889,Texas,20,U.S. Representative,DEM,Joaquín Castro,0.797,
890,Texas,20,U.S. Representative,LIB,Jeffrey C. Blunt,0.155,
891,Texas,20,U.S. Representative,IND,Paul Pipkin,0.048,
892,Texas,21,U.S. Representative,REP,Lamar Smith,0.57,
893,Texas,21,U.S. Representative,DEM,Tom Wakely,0.365,
894,Texas,21,U.S. Representative,LIB,Mark Loewe,0.040999999999999995,
895,Texas,21,U.S. Representative,IND,Antonio Diaz,0.024,
896,Texas,22,U.S. Representative,REP,Pete Olson,0.595,
897,Texas,22,U.S. Representative,DEM,Mark Gibson,0.405,
898,Texas,23,U.S. Representative,REP,Will Hurd,0.483,
899,Texas,23,U.S. Representative,DEM,Pete Gallego,0.47,
900,Texas,23,U.S. Representative,LIB,Ruben S. Corvalan,0.047,
901,Texas,24,U.S. Representative,REP,Kenny Marchant,0.562,
902,Texas,24,U.S. Representative,DEM,Jan McDowell,0.39299999999999996,
903,Texas,24,U.S. Representative,LIB,Mike Kolls,0.031,
904,Texas,24,U.S. Representative,IND,Kevin McCormick,0.013999999999999999,
905,Texas,25,U.S. Representative,REP,Roger Williams,0.584,
906,Texas,25,U.S. Representative,DEM,Kathi Thomas,0.377,
907,Texas,25,U.S. Representative,LIB,Loren Marc Schneiderman,0.039,
908,Texas,26,U.S. Representative,REP,Michael Burgess,0.664,
909,Texas,26,U.S. Representative,DEM,Eric Mauck,0.29600000000000004,
910,Texas,26,U.S. Representative,LIB,Mark Boler,0.04,
911,Texas,27,U.S. Representative,REP,Blake Farenthold,0.617,
912,Texas,27,U.S. Representative,DEM,Roy Barrera,0.38299999999999995,
913,Texas,28,U.S. Representative,DEM,Henry Cuellar,0.662,
914,Texas,28,U.S. Representative,REP,Zeffen Hardin,0.313,
915,Texas,28,U.S. Representative,IND,Michael Cary,0.025,
916,Texas,29,U.S. Representative,DEM,Gene Green,0.725,
917,Texas,29,U.S. Representative,REP,Julio Garza,0.24,
918,Texas,29,U.S. Representative,LIB,N. Ruben Perez,0.025,
919,Texas,29,U.S. Representative,IND,James Partsch-Galvan,0.011000000000000001,
920,Texas,30,U.S. Representative,DEM,Eddie Bernice Johnson,0.779,
921,Texas,30,U.S. Representative,REP,Charles Lingerfelt,0.19,
922,Texas,30,U.S. Representative,LIB,Jarrett R. Woods,0.022000000000000002,
923,Texas,30,U.S. Representative,IND,Thom Prentice,0.009000000000000001,
924,Texas,31,U.S. Representative,REP,John Carter,0.584,
925,Texas,31,U.S. Representative,DEM,Mike Clark,0.365,
926,Texas,31,U.S. Representative,LIB,Scott Ballard,0.052000000000000005,
927,Texas,32,U.S. Representative,REP,Pete Sessions,0.711,
928,Texas,32,U.S. Representative,LIB,Ed Rankin,0.19,
929,Texas,32,U.S. Representative,IND,Gary Stuard,0.1,
930,Texas,33,U.S. Representative,DEM,Marc Veasey,0.737,
931,Texas,33,U.S. Representative,REP,Mark Mitchell,0.263,
932,Texas,34,U.S. Representative,DEM,Filemon Vela Jr.,0.627,
933,Texas,34,U.S. Representative,REP,Rey Gonzalez,0.373,
934,Texas,35,U.S. Representative,DEM,Lloyd Doggett,0.631,
935,Texas,35,U.S. Representative,REP,Susan Narvaiz,0.316,
936,Texas,35,U.S. Representative,LIB,Rhett Rosenquest Smith,0.033,
937,Texas,35,U.S. Representative,IND,Scott Trimble,0.021,
938,Texas,36,U.S. Representative,REP,Brian Babin,0.8859999999999999,
939,Texas,36,U.S. Representative,IND,Hal Ridley Jr.,0.114,
940,Utah,1,U.S. Representative,REP,Rob Bishop,0.659,
941,Utah,1,U.S. Representative,DEM,Peter Clemens,0.264,
942,Utah,1,U.S. Representative,LIB,Craig Bowden,0.059000000000000004,
943,Utah,1,U.S. Representative,IND,Chadwick Fairbanks III,0.017,
944,Utah,2,U.S. Representative,REP,Chris Stewart,0.616,
945,Utah,2,U.S. Representative,DEM,Charlene Albarran,0.33899999999999997,
946,Utah,2,U.S. Representative,IND,Paul J. McCollaum Jr.,0.045,
947,Utah,3,U.S. Representative,REP,Jason Chaffetz,0.735,
948,Utah,3,U.S. Representative,DEM,Stephen Tryon,0.265,
949,Utah,4,U.S. Representative,REP,Mia Love,0.5379999999999999,
950,Utah,4,U.S. Representative,DEM,Doug Owens,0.413,
951,Utah,4,U.S. Representative,IND,Collin R. Simonsen,0.049,
952,Vermont,At-Large,U.S. Representative,DEM,Peter Welch,0.825,
953,Vermont,At-Large,U.S. Representative,IND,Erica Clawson,0.092,
954,Virginia,1,U.S. Representative,REP,Rob Wittman,0.599,
955,Virginia,1,U.S. Representative,DEM,Matt Rowe,0.366,
956,Virginia,1,U.S. Representative,IND,Glenda Parker,0.034,
957,Virginia,2,U.S. Representative,REP,Scott Taylor,0.613,
958,Virginia,2,U.S. Representative,DEM,Shaun D. Brown,0.385,
959,Virginia,3,U.S. Representative,DEM,Bobby Scott,0.667,
960,Virginia,3,U.S. Representative,REP,Marty Williams,0.331,
961,Virginia,4,U.S. Representative,DEM,Donald McEachin,0.5770000000000001,
962,Virginia,4,U.S. Representative,REP,Mike Wade,0.42,
963,Virginia,5,U.S. Representative,REP,Thomas Garrett Jr.,0.5820000000000001,
964,Virginia,5,U.S. Representative,DEM,Jane Dittmar,0.41600000000000004,
965,Virginia,6,U.S. Representative,REP,Bob Goodlatte,0.6659999999999999,
966,Virginia,6,U.S. Representative,DEM,Kai Degner,0.332,
967,Virginia,7,U.S. Representative,REP,Dave Brat,0.575,
968,Virginia,7,U.S. Representative,DEM,Eileen Bedell,0.42200000000000004,
969,Virginia,8,U.S. Representative,DEM,Don Beyer,0.684,
970,Virginia,8,U.S. Representative,REP,Charles Hernick,0.273,
971,Virginia,8,U.S. Representative,IND,Julio Gracia,0.040999999999999995,
972,Virginia,9,U.S. Representative,REP,Morgan Griffith,0.6859999999999999,
973,Virginia,9,U.S. Representative,DEM,Derek Kitts,0.28300000000000003,
974,Virginia,9,U.S. Representative,IND,Janice Boyd,0.028999999999999998,
975,Virginia,10,U.S. Representative,REP,Barbara Comstock,0.527,
976,Virginia,10,U.S. Representative,DEM,LuAnn Bennett,0.469,
977,Virginia,11,U.S. Representative,DEM,Gerry Connolly,0.879,
978,Washington,1,U.S. Representative,DEM,Suzan DelBene,0.5539999999999999,
979,Washington,1,U.S. Representative,REP,Robert Sutherland,0.446,
980,Washington,2,U.S. Representative,DEM,Rick Larsen,0.64,
981,Washington,2,U.S. Representative,REP,Marc Hennemann,0.36,
982,Washington,3,U.S. Representative,REP,Jaime Herrera Beutler,0.618,
983,Washington,3,U.S. Representative,DEM,Jim Moeller,0.382,
984,Washington,4,U.S. Representative,REP,Dan Newhouse,0.5760000000000001,
985,Washington,4,U.S. Representative,REP,Clint Didier,0.424,
986,Washington,5,U.S. Representative,REP,Cathy McMorris Rodgers,0.596,
987,Washington,5,U.S. Representative,DEM,Joe Pakootas,0.40399999999999997,
988,Washington,6,U.S. Representative,DEM,Derek Kilmer,0.615,
989,Washington,6,U.S. Representative,REP,Todd Bloom,0.385,
990,Washington,7,U.S. Representative,DEM,Pramila Jayapal,0.56,
991,Washington,7,U.S. Representative,DEM,Brady Walkinshaw,0.44,
992,Washington,8,U.S. Representative,REP,Dave Reichert,0.602,
993,Washington,8,U.S. Representative,DEM,Tony Ventrella,0.39799999999999996,
994,Washington,9,U.S. Representative,DEM,Adam Smith,0.7290000000000001,
995,Washington,9,U.S. Representative,REP,Doug Basler,0.271,
996,Washington,10,U.S. Representative,DEM,Denny Heck,0.5870000000000001,
997,Washington,10,U.S. Representative,REP,Jim Postma,0.413,
998,West Virginia,1,U.S. Representative,REP,David McKinley,0.69,
999,West Virginia,1,U.S. Representative,DEM,Mike Manypenny,0.31,
1000,West Virginia,2,U.S. Representative,REP,Alex Mooney,0.5820000000000001,
1001,West Virginia,2,U.S. Representative,DEM,Mark Hunt,0.418,
1002,West Virginia,3,U.S. Representative,REP,Evan Jenkins,0.679,
1003,West Virginia,3,U.S. Representative,DEM,Matt Detch,0.24,
1004,West Virginia,3,U.S. Representative,LIB,Zane Lawhorn,0.081,
1005,Wisconsin,1,U.S. Representative,REP,Paul Ryan,0.65,
1006,Wisconsin,1,U.S. Representative,DEM,Ryan Solen,0.302,
1007,Wisconsin,1,U.S. Representative,LIB,Jason LeBeck,0.021,
1008,Wisconsin,2,U.S. Representative,DEM,Mark Pocan,0.687,
1009,Wisconsin,2,U.S. Representative,REP,Peter Theron,0.312,
1010,Wisconsin,3,U.S. Representative,DEM,Ron Kind,0.9890000000000001,
1011,Wisconsin,4,U.S. Representative,DEM,Gwen Moore,0.767,
1012,Wisconsin,4,U.S. Representative,LIB,Andy Craig,0.11199999999999999,
1013,Wisconsin,4,U.S. Representative,IND,Robert Raymond,0.11699999999999999,
1014,Wisconsin,5,U.S. Representative,REP,Jim Sensenbrenner,0.667,
1015,Wisconsin,5,U.S. Representative,DEM,Khary Penebaker,0.293,
1016,Wisconsin,5,U.S. Representative,LIB,John Arndt,0.039,
1017,Wisconsin,6,U.S. Representative,REP,Glenn Grothman,0.5720000000000001,
1018,Wisconsin,6,U.S. Representative,DEM,Sarah Lloyd,0.373,
1019,Wisconsin,6,U.S. Representative,IND,Jeff Dahlke,0.055,
1020,Wisconsin,7,U.S. Representative,REP,Sean Duffy,0.617,
1021,Wisconsin,7,U.S. Representative,DEM,Mary Hoeft,0.38299999999999995,
1022,Wisconsin,8,U.S. Representative,REP,Mike Gallagher,0.627,
1023,Wisconsin,8,U.S. Representative,DEM,Tom Nelson,0.373,
1024,Wyoming,At-Large,U.S. Representative,REP,Liz Cheney,0.603,
1025,Wyoming,At-Large,U.S. Representative,IND,Daniel Clyde Cummings,0.04,
1026,Wyoming,At-Large,U.S. Representative,DEM,Ryan Greene,0.292,
1027,Wyoming,At-Large,U.S. Representative,LIB,Lawrence Struempf,0.035,
