,Year,Race,District,Cand 1,Cand 1 Party,Cand 1 Result,Cand 2,Cand 2 Party,Cand 2 Result,Cand 3,Cand 3 Party,Cand 3 Result
86,2010,Senator,0,Ayotte,REP,55.3,Hodes,DEM,39.3,,nan,
87,2010,Senator,0,Ayotte,REP,54.0,Hodes,DEM,36.0,,nan,
88,2010,Senator,0,Ayotte,REP,56.0,Hodes,DEM,41.0,,nan,
89,2010,Senator,0,Ayotte,REP,56.0,Hodes,DEM,41.0,,nan,
90,2010,U.S. Representative,1,Guinta,REP,46.0,Shea-Porter,DEM,39.0,,nan,
91,2010,U.S. Representative,1,Guinta,REP,47.0,Shea-Porter,DEM,42.0,,nan,
92,2010,U.S. Representative,1,Guinta,REP,48.0,Shea-Porter,DEM,36.0,,nan,
93,2010,U.S. Representative,1,Guinta,REP,49.0,Shea-Porter,DEM,39.0,,nan,
94,2010,U.S. Representative,1,Guinta,REP,50.0,Shea-Porter,DEM,40.0,,nan,
95,2010,U.S. Representative,1,Guinta,REP,42.0,Shea-Porter,DEM,38.0,,nan,
96,2010,U.S. Representative,1,Guinta,REP,46.0,Shea-Porter,DEM,45.0,,nan,
97,2010,U.S. Representative,1,Guinta,REP,43.0,Shea-Porter,DEM,33.0,,nan,
98,2010,U.S. Representative,1,Guinta,REP,39.0,Shea-Porter,DEM,44.0,,nan,
99,2010,U.S. Representative,2,Bass,REP,40.0,Kuster,DEM,43.0,,nan,
100,2010,U.S. Representative,2,Bass,REP,36.0,Kuster,DEM,43.0,,nan,
101,2010,U.S. Representative,2,Bass,REP,45.0,Kuster,DEM,42.0,,nan,
102,2010,U.S. Representative,2,Bass,REP,43.0,Kuster,DEM,38.0,,nan,
103,2010,U.S. Representative,2,Bass,REP,38.0,Kuster,DEM,36.0,,nan,
104,2010,U.S. Representative,2,Bass,REP,42.0,Kuster,DEM,30.0,,nan,
105,2010,U.S. Representative,2,Bass,REP,39.0,Kuster,DEM,28.0,,nan,
106,2010,U.S. Representative,2,Bass,REP,47.0,Kuster,DEM,29.0,,nan,
